id_produit,cree_le,categorie,colisage fardeau,colisage palette,volume pcs (m3),Is_Gerbable,quantite
32086,2025-09-08 14:30:01,TABLEAUX DISTRIBUTION,6,3000,0.032,True,12
32080,2025-09-08 14:30:01,TABLEAUX DISTRIBUTION,6,1000,0.032,True,12
39031,2025-09-08 14:30:01,MINI DISJONCTEUR,120,2300,0.026,False,240
35840,2025-09-08 14:30:01,MINI DISJONCTEUR,60,1900,0.026,False,60
31860,2025-09-08 14:30:01,MODULE,60,2100,0.037,True,180
31866,2025-09-08 14:30:01,MODULE,60,2900,0.037,True,240
31493,2025-09-08 14:30:01,DISPINA METALIC,120,2100,0.037,True,600
35912,2025-09-08 14:30:01,MINI DISJONCTEUR,60,1700,0.026,False,60
35999,2025-09-08 14:30:01,DPN,100,2600,0.026,False,200
31637,2025-09-08 14:30:01,MINI DISJONCTEUR,60,2100,0.034,False,60
31858,2025-09-08 14:30:01,MODULE,60,1500,0.037,True,360
31848,2025-09-08 14:30:01,MODULE,60,2200,0.037,True,120
31876,2025-09-08 14:30:01,MODULE,60,1200,0.037,False,120
31494,2025-09-08 14:30:01,DISPINA METALIC,80,2500,0.037,True,80
31499,2025-09-08 14:30:01,DISPINA METALIC,80,2400,0.037,True,80
31723,2025-09-08 14:30:01,MONO ACCESSOIRES,200,3000,0.025,True,400
31517,2025-09-08 14:30:01,EVOLUTION PLUS,30,2800,0.037,False,60
41599,2025-09-08 14:30:01,PROJECTEUR NOIR,14,1400,6.000000000000002e-05,False,28
34208,2025-09-08 14:30:01,ORION,9,3000,0.026,False,18
31993,2025-09-08 14:30:01,OBERON,100,2300,0.041,False,200
31985,2025-09-08 14:30:01,OBERON,80,2300,0.041,False,80
31787,2025-09-08 14:30:01,LAMPE LED MONO,8,2500,0.038,True,32
31785,2025-09-08 14:30:01,LAMPE LED MONO,12,1000,0.034,True,24
31782,2025-09-08 14:30:01,LAMPE LED MONO,100,2600,0.034,True,100
31509,2025-09-08 14:30:01,DISPINA METALIC,120,2300,0.037,False,360
31554,2025-10-01 08:47:30,EVOLUTION,100,2600,0.037,False,1000
31543,2025-10-01 08:47:30,EVOLUTION,100,2000,0.037,False,300
31569,2025-10-01 08:47:30,EVOLUTION,100,1100,0.037,False,300
32088,2025-10-01 08:47:30,TABLEAUX DISTRIBUTION,3,3000,0.02,True,15
31734,2025-10-06 09:14:50,MONO ACCESSOIRES,20,2800,0.034,True,20
34201,2025-10-06 09:14:50,ORION,25,2800,0.026,False,0
34208,2025-10-06 09:14:50,ORION,9,3000,0.026,False,0
34214,2025-10-06 09:14:50,ORION,6,1100,0.026,False,6
34214,2025-10-06 09:14:50,ORION,6,1100,0.026,False,0
34202,2025-10-06 09:14:50,ORION,25,1800,0.026,False,0
34203,2025-10-06 09:14:50,ORION,20,1300,0.026,False,0
34211,2025-10-06 09:14:50,ORION,9,1100,0.026,False,0
31787,2025-10-06 09:14:50,LAMPE LED MONO,8,2500,0.038,True,16
31785,2025-10-06 09:14:50,LAMPE LED MONO,12,1000,0.034,True,12
31785,2025-10-06 09:14:50,LAMPE LED MONO,12,1000,0.034,True,0
31784,2025-10-06 09:14:50,LAMPE LED MONO,32,2600,0.036,True,0
31783,2025-10-06 09:14:50,LAMPE LED MONO,50,1500,0.032,True,0
41937,2025-10-06 09:14:50,LAMPE LED MONO,50,1200,0.032,True,0
31782,2025-10-06 09:14:50,LAMPE LED MONO,100,2600,0.034,True,0
31790,2025-10-06 09:14:50,LAMPE LED MONO,100,2100,0.037,True,0
31789,2025-10-06 09:14:50,LAMPE LED MONO,100,2600,0.046,True,0
42442,2025-10-06 09:14:50,LAMPE LED MONO,100,1200,0.046,True,0
31786,2025-10-06 09:14:50,LAMPE LED MONO,100,2200,0.023,True,0
35584,2025-10-06 13:25:02,ICON,100,2100,0.041,False,100
31557,2025-10-06 13:25:02,EVOLUTION,100,1800,0.037,False,100
31730,2025-10-06 13:42:32,MONO ACCESSOIRES,60,3000,0.034,True,60
31733,2025-10-06 13:42:32,MONO ACCESSOIRES,30,2400,0.034,True,30
31688,2025-10-06 13:42:32,LARISSA,100,1900,0.041,True,100
31661,2025-10-06 13:42:32,LARISSA,200,2100,0.041,True,200
31486,2025-10-06 13:42:32,DISPINA METALIC,75,2600,0.037,True,75
31484,2025-10-06 13:42:32,DISPINA METALIC,120,1900,0.037,True,360
31794,2025-10-06 13:42:32,MODULE,60,1400,0.037,True,60
31796,2025-10-06 13:42:32,MODULE,60,1100,0.037,True,120
31485,2025-10-06 13:42:32,DISPINA METALIC,80,1800,0.037,True,80
31799,2025-10-06 13:42:32,MODULE,60,1000,0.037,True,240
31802,2025-10-06 13:42:32,MODULE,60,1600,0.037,True,60
31493,2025-10-06 13:42:32,DISPINA METALIC,120,2100,0.037,True,120
31499,2025-10-06 13:42:32,DISPINA METALIC,80,2400,0.037,True,80
31495,2025-10-06 13:42:32,DISPINA METALIC,75,2600,0.037,True,75
31848,2025-10-06 13:42:32,MODULE,60,2200,0.037,True,60
31437,2025-10-06 13:42:32,DISPINA,100,1000,0.037,True,100
31453,2025-10-06 13:42:32,DISPINA,60,2900,0.037,True,60
31461,2025-10-06 13:42:32,DISPINA,100,1600,0.037,False,100
31463,2025-10-06 13:42:32,DISPINA,100,3000,0.037,False,200
31473,2025-10-06 13:42:32,DISPINA,100,1100,0.037,False,100
31482,2025-10-06 13:42:32,DISPINA,100,1000,0.037,False,100
31440,2025-10-06 13:42:32,DISPINA,40,1200,0.037,True,40
31665,2025-10-06 13:42:32,LARISSA,40,1300,0.041,True,40
31674,2025-10-06 13:42:32,LARISSA,100,2500,0.041,True,100
31686,2025-10-06 13:42:32,LARISSA,100,1800,0.041,True,100
35586,2025-10-06 13:42:32,ICON,100,1400,0.041,False,100
35574,2025-10-06 13:42:32,ICON,100,2400,0.041,False,200
31761,2025-10-06 13:42:32,MOULURE,150,1000,0.000512,False,300
31762,2025-10-06 13:42:32,MOULURE,90,2400,0.0008,False,90
31759,2025-10-06 13:42:32,MOULURE,20,1900,0.08,False,20
38711,2025-10-06 13:42:32,MOULURE,28,1000,0.0056,False,28
31770,2025-10-06 13:42:32,MOULURE,20,1800,0.0072,False,20
32085,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,2500,0.027,True,12
32086,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,3000,0.032,True,12
32088,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,3,3000,0.02,True,12
38744,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,2200,0.032,True,6
36658,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,2500,0.034,True,6
32078,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,1000,0.02,True,6
32080,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,1000,0.032,True,6
31724,2025-10-06 13:42:32,MONO ACCESSOIRES,120,2600,0.034,True,120
31726,2025-10-06 13:42:32,MONO ACCESSOIRES,120,1400,0.034,True,120
31548,2025-10-06 13:42:32,EVOLUTION,50,1800,0.037,False,100
31551,2025-10-06 13:42:32,EVOLUTION,100,1500,0.037,False,100
31552,2025-10-06 13:42:32,EVOLUTION,80,2500,0.037,False,80
31557,2025-10-06 13:42:32,EVOLUTION,100,1800,0.037,False,200
31567,2025-10-06 13:42:32,EVOLUTION,50,2600,0.037,False,50
31584,2025-10-06 13:42:32,EVOLUTION PLUS,100,1700,0.034,False,100
31531,2025-10-06 13:42:32,EVOLUTION PLUS,30,2200,0.037,False,120
31525,2025-10-06 13:42:32,EVOLUTION PLUS,30,1100,0.037,False,60
31986,2025-10-06 13:42:32,OBERON,160,1400,0.041,False,160
31993,2025-10-06 13:42:32,OBERON,100,2300,0.041,False,100
31994,2025-10-06 13:42:32,OBERON,100,2400,0.041,False,100
34018,2025-10-06 13:42:32,ICON,100,1800,0.041,False,100
34016,2025-10-06 13:42:32,ICON,100,1100,0.041,False,200
34015,2025-10-06 13:42:32,ICON,100,1100,0.041,False,200
34017,2025-10-06 13:42:32,ICON,100,1500,0.041,False,100
34393,2025-10-06 13:42:32,ICON,60,2100,0.041,False,120
35596,2025-10-06 13:42:32,ICON,60,2900,0.041,False,120
31441,2025-10-06 13:42:32,DISPINA,20,2000,0.037,True,40
31662,2025-10-06 13:42:32,LARISSA,200,1400,0.041,True,400
31663,2025-10-06 13:42:32,LARISSA,100,2000,0.041,True,100
35585,2025-10-06 13:42:32,ICON,100,2400,0.041,False,200
35593,2025-10-06 13:42:32,ICON,50,1800,0.041,False,50
31772,2025-10-06 13:42:32,MOULURE,130,1300,0.000512,False,260
31773,2025-10-06 13:42:32,MOULURE,88,1400,0.0008,False,176
31760,2025-10-06 13:42:32,MOULURE,14,2100,0.08,False,14
32084,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,2500,0.02,True,12
32087,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,6,2800,0.034,True,12
32089,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,3,1600,0.02,True,12
36155,2025-10-06 13:42:32,TABLEAUX DISTRIBUTION,3,2100,0.05,True,6
31723,2025-10-06 13:42:32,MONO ACCESSOIRES,200,3000,0.025,True,600
31725,2025-10-06 13:42:32,MONO ACCESSOIRES,150,2900,0.034,True,300
31727,2025-10-06 13:42:32,MONO ACCESSOIRES,100,1800,0.034,True,200
31732,2025-10-06 13:42:32,MONO ACCESSOIRES,200,1300,0.034,True,200
31532,2025-10-06 13:42:32,EVOLUTION PLUS,30,2700,0.037,False,90
31543,2025-10-06 13:42:32,EVOLUTION,100,2000,0.037,False,100
31549,2025-10-06 13:42:32,EVOLUTION,100,2800,0.037,False,100
31554,2025-10-06 13:42:32,EVOLUTION,100,2600,0.037,False,300
31565,2025-10-06 13:42:32,EVOLUTION,100,1700,0.037,False,200
31569,2025-10-06 13:42:32,EVOLUTION,100,1100,0.037,False,100
31587,2025-10-06 13:42:32,EVOLUTION PLUS,100,1500,0.034,False,100
31985,2025-10-06 13:42:32,OBERON,80,2300,0.041,False,80
31992,2025-10-06 13:42:32,OBERON,100,2400,0.041,False,100
31995,2025-10-06 13:42:32,OBERON,100,2200,0.041,False,100
34014,2025-10-06 13:42:32,ICON,100,3000,0.041,False,100
34013,2025-10-06 13:42:32,ICON,100,3000,0.041,False,200
34392,2025-10-06 13:42:32,ICON,80,2200,0.041,False,160
34394,2025-10-06 13:42:32,ICON,32,2900,0.041,False,32
37146,2025-10-06 13:10:13,LAMPE LED MONO,50,2500,0.032,True,1000
37145,2025-10-06 13:10:13,LAMPE LED MONO,50,1200,0.032,True,2000
37128,2025-10-06 13:10:13,LAMPE LED MONO,50,1000,0.032,True,1500
31784,2025-10-06 13:10:13,LAMPE LED MONO,32,2600,0.036,True,2016
31785,2025-10-06 13:10:13,LAMPE LED MONO,12,1000,0.034,True,900
31787,2025-10-06 13:10:13,LAMPE LED MONO,8,2500,0.038,True,400
31782,2025-10-06 13:10:13,LAMPE LED MONO,100,2600,0.034,True,1000
39039,2025-10-06 13:10:13,LAMPE LED MONO,100,1000,0.023,True,1000
41937,2025-10-06 13:10:13,LAMPE LED MONO,50,1200,0.032,True,1500
39908,2025-10-07 14:22:50,SPOT,30,1500,0.09,False,0
31992,2025-10-15 09:07:49,OBERON,100,2400,0.041,False,0
31994,2025-10-15 09:07:49,OBERON,100,2400,0.041,False,0
34392,2025-09-25 08:45:22,ICON,80,2200,0.041,False,320
34393,2025-09-25 08:45:22,ICON,60,2100,0.041,False,240
35595,2025-09-25 08:45:22,ICON,80,2100,0.041,False,480
35596,2025-09-25 08:45:22,ICON,60,2900,0.041,False,120
31993,2025-09-25 08:45:22,OBERON,100,2300,0.041,False,500
31994,2025-09-25 08:45:22,OBERON,100,2400,0.041,False,300
31554,2025-09-25 08:45:22,EVOLUTION,100,2600,0.037,False,500
31557,2025-09-25 08:45:22,EVOLUTION,100,1800,0.037,False,200
31558,2025-09-25 08:45:22,EVOLUTION,100,1900,0.037,False,200
31565,2025-09-25 08:45:22,EVOLUTION,100,1700,0.037,False,400
34016,2025-09-25 08:45:22,ICON,100,1100,0.041,False,200
34015,2025-09-25 08:45:22,ICON,100,1100,0.041,False,600
34018,2025-09-25 08:45:22,ICON,100,1800,0.041,False,200
34014,2025-09-25 08:45:22,ICON,100,3000,0.041,False,400
34013,2025-09-25 08:45:22,ICON,100,3000,0.041,False,500
34403,2025-09-25 08:45:22,ICON,100,2600,0.041,False,200
34017,2025-09-25 08:45:22,ICON,100,1500,0.041,False,300
35584,2025-09-25 08:45:22,ICON,100,2100,0.041,False,400
35585,2025-09-25 08:45:22,ICON,100,2400,0.041,False,600
35580,2025-09-25 08:45:22,ICON,100,2600,0.041,False,100
31440,2025-09-08 08:22:55,DISPINA,40,1200,0.037,True,80
31441,2025-09-08 08:22:55,DISPINA,20,2000,0.037,True,40
34393,2025-09-08 08:22:55,ICON,60,2100,0.041,False,60
35595,2025-09-08 08:22:55,ICON,80,2100,0.041,False,80
35596,2025-09-08 08:22:55,ICON,60,2900,0.041,False,60
35597,2025-09-08 08:22:55,ICON,32,1500,0.041,False,32
31473,2025-09-08 08:22:55,DISPINA,100,1100,0.037,False,100
31732,2025-09-08 08:22:55,MONO ACCESSOIRES,200,1300,0.034,True,800
31729,2025-09-08 08:22:55,MONO ACCESSOIRES,150,1500,0.034,True,450
31760,2025-09-08 08:22:55,MOULURE,14,2100,0.08,False,294
34015,2025-09-08 08:22:55,ICON,100,1100,0.041,False,300
35574,2025-09-08 08:22:55,ICON,100,2400,0.041,False,200
35586,2025-09-08 08:22:55,ICON,100,1400,0.041,False,100
35593,2025-09-08 08:22:55,ICON,50,1800,0.041,False,50
31584,2025-09-08 08:22:55,EVOLUTION PLUS,100,1700,0.034,False,100
31557,2025-09-08 08:22:55,EVOLUTION,100,1800,0.037,False,400
31569,2025-09-08 08:22:55,EVOLUTION,100,1100,0.037,False,100
31549,2025-09-08 08:22:55,EVOLUTION,100,2800,0.037,False,200
31565,2025-09-08 08:22:55,EVOLUTION,100,1700,0.037,False,400
31556,2025-09-08 08:22:55,EVOLUTION,100,2100,0.037,False,100
31552,2025-09-08 08:22:55,EVOLUTION,80,2500,0.037,False,160
32001,2025-09-08 08:22:55,OCTANS,90,3000,0.041,False,90
32085,2025-09-08 08:22:55,TABLEAUX DISTRIBUTION,6,2500,0.027,True,42
32086,2025-09-08 08:22:55,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32087,2025-09-08 08:22:55,TABLEAUX DISTRIBUTION,6,2800,0.034,True,30
31762,2025-09-29 14:13:57,MOULURE,90,2400,0.0008,False,9000
31763,2025-09-29 14:13:57,MOULURE,52,1300,0.00125,False,2600
31766,2025-09-29 14:13:57,MOULURE,80,3000,0.0032,False,6400
31759,2025-09-29 14:13:57,MOULURE,20,1900,0.08,False,1200
31686,2025-10-01 09:57:28,LARISSA,100,1800,0.041,True,200
32000,2025-10-01 09:57:28,OCTANS,40,1200,0.041,False,400
31661,2025-10-01 09:57:28,LARISSA,200,2100,0.041,True,200
41177,2025-10-05 08:51:19,DISPINA METALIC,80,2600,0.037,True,80
31493,2025-10-05 08:51:19,DISPINA METALIC,120,2100,0.037,True,360
31858,2025-10-05 08:51:19,MODULE,60,1500,0.037,True,120
31866,2025-10-05 08:51:19,MODULE,60,2900,0.037,True,120
36658,2025-10-06 08:59:16,TABLEAUX DISTRIBUTION,6,2500,0.034,True,18
31387,2025-10-06 08:59:16,MINI DISJONCTEUR,60,3000,0.036,True,60
31565,2025-10-06 08:59:16,EVOLUTION,100,1700,0.037,False,500
31549,2025-10-06 08:59:16,EVOLUTION,100,2800,0.037,False,200
31543,2025-10-06 08:59:16,EVOLUTION,100,2000,0.037,False,100
31569,2025-10-06 08:59:16,EVOLUTION,100,1100,0.037,False,200
43923,2025-10-06 08:59:16,LAMPE LED MONO,100,1500,0.022,False,200
31557,2025-10-06 08:59:16,EVOLUTION,100,1800,0.037,False,400
31723,2025-10-06 08:59:16,MONO ACCESSOIRES,200,3000,0.025,True,2000
31732,2025-10-06 08:59:16,MONO ACCESSOIRES,200,1300,0.034,True,400
31859,2025-10-06 08:59:16,MODULE,60,1100,0.037,True,60
31889,2025-10-06 08:59:16,MODULE,60,1300,0.037,True,120
38720,2025-10-06 08:59:16,TUBE LED,25,1000,2.4e-06,False,125
37151,2025-10-06 08:59:16,LAMPE LED MONO,6,2800,0.037,True,60
32086,2025-10-06 08:59:16,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32088,2025-10-06 08:59:16,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
32089,2025-10-06 08:59:16,TABLEAUX DISTRIBUTION,3,1600,0.02,True,15
43826,2025-10-06 08:59:16,LAMPE LED MONO,100,1800,0.022,False,300
43771,2025-10-06 08:59:16,LAMPE LED MONO,100,1500,0.022,False,300
43788,2025-10-06 08:59:16,LAMPE LED MONO,100,1900,0.022,False,300
43768,2025-10-06 08:59:16,LAMPE LED MONO,100,2900,0.022,False,300
31528,2025-10-06 08:59:16,EVOLUTION PLUS,30,1900,0.037,False,90
31594,2025-10-06 08:59:16,EVOLUTION PLUS,100,1400,0.034,False,300
31850,2025-09-23 08:02:30,MODULE,80,2400,0.037,True,320
31858,2025-09-23 08:02:30,MODULE,60,1500,0.037,True,300
31859,2025-09-23 08:02:30,MODULE,60,1100,0.037,True,180
31876,2025-09-23 08:02:30,MODULE,60,1200,0.037,False,120
31876,2025-09-23 08:02:30,MODULE,60,1200,0.037,False,120
36155,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,3,2100,0.05,True,60
32086,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,3000,0.032,True,120
32088,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,3,3000,0.02,True,120
32078,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,1000,0.02,True,36
32080,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,1000,0.032,True,30
31495,2025-09-23 08:02:30,DISPINA METALIC,75,2600,0.037,True,300
31442,2025-09-23 08:02:30,DISPINA,20,1800,0.037,True,100
31510,2025-09-23 08:02:30,DISPINA METALIC,80,2200,0.037,False,80
31766,2025-09-23 08:02:30,MOULURE,80,3000,0.0032,False,160
34018,2025-09-23 08:02:30,ICON,100,1800,0.041,False,200
34013,2025-09-23 08:02:30,ICON,100,3000,0.041,False,400
31796,2025-09-23 08:02:30,MODULE,60,1100,0.037,True,60
31821,2025-09-23 08:02:30,MODULE,60,2600,0.037,True,60
31803,2025-09-23 08:02:30,MODULE,60,1900,0.037,True,120
31951,2025-09-23 08:02:30,MODULE,60,1300,0.037,False,300
31953,2025-09-23 08:02:30,MODULE,60,1700,0.037,False,300
31932,2025-09-23 08:02:30,MODULE,60,1600,0.037,False,60
31940,2025-09-23 08:02:30,MODULE,60,1900,0.037,False,180
31955,2025-09-23 08:02:30,MODULE,60,2000,0.037,False,60
31960,2025-09-23 08:02:30,MODULE,60,2600,0.037,False,120
31969,2025-09-23 08:02:30,MODULE,60,1800,0.037,False,120
32001,2025-09-23 08:02:30,OCTANS,90,3000,0.041,False,90
32002,2025-09-23 08:02:30,OCTANS,90,1000,0.041,False,90
31997,2025-09-23 08:02:30,OCTANS,90,2800,0.041,False,90
31551,2025-09-23 08:02:30,EVOLUTION,100,1500,0.037,False,300
31985,2025-09-23 08:02:30,OBERON,80,2300,0.041,False,240
34408,2025-09-23 08:02:30,ICON,50,1000,0.041,False,100
34017,2025-09-23 08:02:30,ICON,100,1500,0.041,False,300
35585,2025-09-23 08:02:30,ICON,100,2400,0.041,False,300
35584,2025-09-23 08:02:30,ICON,100,2100,0.041,False,500
35578,2025-09-23 08:02:30,ICON,100,2600,0.041,False,200
35574,2025-09-23 08:02:30,ICON,100,2400,0.041,False,200
35580,2025-09-23 08:02:30,ICON,100,2600,0.041,False,100
31584,2025-09-23 08:02:30,EVOLUTION PLUS,100,1700,0.034,False,300
31587,2025-09-23 08:02:30,EVOLUTION PLUS,100,1500,0.034,False,300
31574,2025-09-23 08:02:30,EVOLUTION PLUS,100,2300,0.034,False,200
31579,2025-09-23 08:02:30,EVOLUTION PLUS,100,2200,0.034,False,100
31595,2025-09-23 08:02:30,EVOLUTION PLUS,100,1200,0.037,False,100
31554,2025-09-23 08:02:30,EVOLUTION,100,2600,0.037,False,500
31557,2025-09-23 08:02:30,EVOLUTION,100,1800,0.037,False,200
31549,2025-09-23 08:02:30,EVOLUTION,100,2800,0.037,False,200
31565,2025-09-23 08:02:30,EVOLUTION,100,1700,0.037,False,100
31464,2025-09-23 08:02:30,DISPINA,50,2300,0.037,False,200
31437,2025-09-23 08:02:30,DISPINA,100,1000,0.037,True,200
31447,2025-09-23 08:02:30,DISPINA,50,2700,0.037,True,100
31451,2025-09-23 08:02:30,DISPINA,80,1000,0.037,True,400
31453,2025-09-23 08:02:30,DISPINA,60,2900,0.037,True,420
31886,2025-09-23 08:02:30,MODULE,60,2000,0.037,True,60
31887,2025-09-23 08:02:30,MODULE,60,2300,0.037,True,180
31866,2025-09-23 08:02:30,MODULE,60,2900,0.037,True,240
31864,2025-09-23 08:02:30,MODULE,60,2000,0.037,True,180
31798,2025-09-23 08:02:30,MODULE,60,1300,0.037,True,300
36658,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,2500,0.034,True,30
36498,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,3,2800,0.05,True,45
32085,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,2500,0.027,True,30
32087,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,2800,0.034,True,30
32081,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,2900,0.034,True,24
32082,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,3,1400,0.05,True,18
32079,2025-09-23 08:02:30,TABLEAUX DISTRIBUTION,6,1500,0.027,True,30
31484,2025-09-23 08:02:30,DISPINA METALIC,120,1900,0.037,True,360
31493,2025-09-23 08:02:30,DISPINA METALIC,120,2100,0.037,True,960
31499,2025-09-23 08:02:30,DISPINA METALIC,80,2400,0.037,True,320
31440,2025-09-23 08:02:30,DISPINA,40,1200,0.037,True,160
31509,2025-09-23 08:02:30,DISPINA METALIC,120,2300,0.037,False,480
31490,2025-09-23 08:02:30,DISPINA METALIC,80,2500,0.037,True,80
34016,2025-09-23 08:02:30,ICON,100,1100,0.041,False,300
34015,2025-09-23 08:02:30,ICON,100,1100,0.041,False,900
34015,2025-09-23 08:02:30,ICON,100,1100,0.041,False,600
34014,2025-09-23 08:02:30,ICON,100,3000,0.041,False,200
34403,2025-09-23 08:02:30,ICON,100,2600,0.041,False,200
34016,2025-09-22 12:39:22,ICON,100,1100,0.041,False,0
34013,2025-09-22 12:39:22,ICON,100,3000,0.041,False,0
34015,2025-09-22 12:39:22,ICON,100,1100,0.041,False,0
34392,2025-09-22 12:39:22,ICON,80,2200,0.041,False,0
31777,2025-09-22 12:39:22,SPOT,20,2900,0.06,True,0
32482,2025-10-11 07:15:45,MOULURE,14,2200,0.08,False,140
31951,2025-10-11 11:50:11,MODULE,60,1300,0.037,False,0
31942,2025-10-11 11:50:11,MODULE,80,1100,0.037,False,0
31940,2025-10-11 11:50:11,MODULE,60,1900,0.037,False,0
31932,2025-10-11 11:50:11,MODULE,60,1600,0.037,False,0
31960,2025-10-11 11:50:11,MODULE,60,2600,0.037,False,0
31952,2025-10-11 11:50:11,MODULE,60,1500,0.037,False,0
31510,2025-10-11 11:50:11,DISPINA METALIC,80,2200,0.037,False,0
31511,2025-10-11 11:50:11,DISPINA METALIC,75,1300,0.037,False,0
31509,2025-10-11 11:50:11,DISPINA METALIC,120,2300,0.037,False,0
31499,2025-10-11 11:50:11,DISPINA METALIC,80,2400,0.037,True,0
31731,2025-10-14 10:50:08,MONO ACCESSOIRES,100,2200,0.034,True,500
34393,2025-10-14 10:50:08,ICON,60,2100,0.041,False,300
34018,2025-10-14 10:50:08,ICON,100,1800,0.041,False,300
34017,2025-10-14 10:50:08,ICON,100,1500,0.041,False,500
35594,2025-10-14 10:50:08,ICON,50,2200,0.041,False,100
35580,2025-10-14 10:50:08,ICON,100,2600,0.041,False,700
31740,2025-10-14 10:50:08,MONO ACCESSOIRES,160,1500,0.038,True,1280
31737,2025-10-14 10:50:08,MONO ACCESSOIRES,200,1300,0.038,True,3000
31992,2025-10-14 10:50:08,OBERON,100,2400,0.041,False,200
31549,2025-10-14 10:50:08,EVOLUTION,100,2800,0.037,False,1500
31565,2025-10-14 10:50:08,EVOLUTION,100,1700,0.037,False,1000
34015,2025-10-14 10:50:08,ICON,100,1100,0.041,False,300
31993,2025-10-14 10:50:08,OBERON,100,2300,0.041,False,1000
32087,2025-10-14 10:50:08,TABLEAUX DISTRIBUTION,6,2800,0.034,True,60
35585,2025-10-14 10:50:08,ICON,100,2400,0.041,False,500
34016,2025-10-14 10:50:08,ICON,100,1100,0.041,False,500
36658,2025-10-14 10:50:08,TABLEAUX DISTRIBUTION,6,2500,0.034,True,60
31554,2025-10-14 10:50:08,EVOLUTION,100,2600,0.037,False,3000
34392,2025-10-14 10:50:08,ICON,80,2200,0.041,False,400
34394,2025-10-14 10:50:08,ICON,32,2900,0.041,False,64
34014,2025-10-14 10:50:08,ICON,100,3000,0.041,False,200
35576,2025-10-14 10:50:08,ICON,100,1800,0.041,False,300
35574,2025-10-14 10:50:08,ICON,100,2400,0.041,False,700
35584,2025-10-14 10:50:08,ICON,100,2100,0.041,False,500
31988,2025-10-14 10:50:08,OBERON,100,1100,0.041,False,200
31732,2025-10-14 10:50:08,MONO ACCESSOIRES,200,1300,0.034,True,2000
31553,2025-10-14 10:50:08,EVOLUTION,50,2600,0.037,False,100
34403,2025-10-14 10:50:08,ICON,100,2600,0.041,False,200
34019,2025-10-14 10:50:08,ICON,100,2400,0.041,False,200
32086,2025-10-14 10:50:08,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32088,2025-10-14 10:50:08,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
31532,2025-09-30 13:04:44,EVOLUTION PLUS,30,2700,0.037,False,300
32036,2025-10-07 07:58:30,STYLE,1,2900,0.005,True,10
32037,2025-10-07 07:58:30,STYLE,1,1100,0.007,True,5
31503,2025-10-07 07:58:30,DISPINA METALIC,75,2200,0.037,True,0
44156,2025-09-15 12:47:52,TABLEAUX DISTRIBUTION,3,1700,0.05,True,210
31760,2025-09-21 08:54:14,MOULURE,14,2100,0.08,False,350
35602,2025-09-21 08:54:14,ICON,50,2000,0.041,False,200
35594,2025-09-21 08:54:14,ICON,50,2200,0.041,False,200
34402,2025-09-21 08:54:14,ICON,50,2500,0.041,False,200
31724,2025-09-21 08:54:14,MONO ACCESSOIRES,120,2600,0.034,True,600
31725,2025-09-21 08:54:14,MONO ACCESSOIRES,150,2900,0.034,True,750
32088,2025-09-21 08:54:14,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
31841,2025-09-21 08:54:14,MODULE,60,2300,0.037,True,120
31493,2025-09-21 08:54:14,DISPINA METALIC,120,2100,0.037,True,1200
31850,2025-09-21 08:54:14,MODULE,80,2400,0.037,True,400
31662,2025-09-21 08:54:14,LARISSA,200,1400,0.041,True,2000
40900,2025-09-30 14:23:20,DISPINA METALIC,40,1200,0.037,True,0
40738,2025-09-30 14:23:20,DISPINA METALIC,60,2700,0.037,True,0
40906,2025-09-30 14:23:20,DISPINA METALIC,60,2300,0.037,True,0
42249,2025-10-01 08:47:41,LAMPE LED MONO,50,1400,0.038,True,1000
32079,2025-10-01 09:57:18,TABLEAUX DISTRIBUTION,6,1500,0.027,True,60
